"ALERT_ID","ALERT_TYPE","SEVERITY","DESCRIPTION","DOCUMENT_IDS","STATUS","ASSIGNED_TO","CREATED_AT","RESOLVED_AT","RESOLUTION_NOTES","BL_ID","DETECTED_AT","AI_RISK_ASSESSMENT","AI_RECOMMENDED_ACTION","AI_DECISION_REASON","AI_ANALYZED_AT"
829,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8786 exceed the 99th percentile $8409 on ONEY05998","","RESOLVED","","2026-08-01 23:33:58.952","2026-08-02 00:39:10.439","CLEARED by AI decision - no fraud confirmed. Reason: Cost per kg is within the normal range (1.69x the peer median of $0.2558) and there are no sanctions matches (0).",5992,"2026-08-01 23:33:58.952","The alert indicates a high-value anomaly, but the cost per kg is within the normal range (1.69x the peer median of $0.2558), and there are no sanctions matches. Both counterparties are recognizable real businesses. The key indicators are cost per kg ($0.4334) and sanctions matches (0).","CLEAR","Cost per kg is within the normal range (1.69x the peer median of $0.2558) and there are no sanctions matches (0).","2026-08-02 00:39:09.043"
830,"HIGH_VALUE_ANOMALY","HIGH","Charges $8786 exceed the 99th percentile $8409 on APZU09208","","RESOLVED","","2026-08-01 23:33:58.952","2026-08-01 23:51:41.121","AUTO-BLOCKED by AI decision. Reason: Cost/kg is MORE THAN 10x the peer median ($2.6665 vs $0.2558).",9202,"2026-08-01 23:33:58.952","The shipment is flagged due to the cost per kg being significantly higher than the peer median. The cost per kg is $2.6665, which is 10.42x the peer median cost of $0.2558. No sanctions or export-restriction list matches were found for the counterparties.","BLOCK","Cost/kg is MORE THAN 10x the peer median ($2.6665 vs $0.2558).","2026-08-01 23:51:39.332"
831,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8781 exceed the 99th percentile $8409 on CMDU07126","","RESOLVED","","2026-08-01 23:33:58.952","2026-08-02 00:39:18.652","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7120,"2026-08-01 23:33:58.952","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. The high-value anomaly flag alone does not warrant escalation or blocking.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:39:17.336"
832,"HIGH_VALUE_ANOMALY","MEDIUM","Charges $8780 exceed the 99th percentile $8409 on MSKU04701","","RESOLVED","","2026-08-01 23:33:58.952","2026-08-02 00:39:43.279","CLEARED by AI decision - no fraud confirmed. Reason: Cost per kg is within the normal range (1.14x the peer median of $0.2558), no sanctions matches, and both counterparties are recognizable real businesses.",4695,"2026-08-01 23:33:58.952","The alert indicates a high-value anomaly, but the cost per kg is within the normal range (1.14x the peer median of $0.2558), and there are no sanctions matches. Both counterparties are recognizable real businesses. The extraction validated cleanly.","CLEAR","Cost per kg is within the normal range (1.14x the peer median of $0.2558), no sanctions matches, and both counterparties are recognizable real businesses.","2026-08-02 00:39:41.862"
833,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44998kg exceeds the 99th percentile 44223kg on MSKU03842","","RESOLVED","","2026-08-01 23:33:59.232","2026-08-02 00:35:42.732","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",3832,"2026-08-01 23:33:59.232","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:35:41.360"
834,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44972kg exceeds the 99th percentile 44223kg on MAEU04790","","RESOLVED","","2026-08-01 23:33:59.232","2026-08-02 00:36:40.822","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4784,"2026-08-01 23:33:59.232","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:36:38.512"
835,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44965kg exceeds the 99th percentile 44223kg on HLCU03978","","RESOLVED","","2026-08-01 23:33:59.232","2026-08-02 00:36:49.636","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",3968,"2026-08-01 23:33:59.232","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:36:47.860"
836,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44961kg exceeds the 99th percentile 44223kg on MSKU07933","","RESOLVED","","2026-08-01 23:33:59.232","2026-08-02 00:37:31.768","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7927,"2026-08-01 23:33:59.232","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:37:30.212"
837,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44957kg exceeds the 99th percentile 44223kg on CMDU01638","","RESOLVED","","2026-08-01 23:33:59.232","2026-08-02 00:37:39.941","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1628,"2026-08-01 23:33:59.232","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:37:38.587"
838,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44947kg exceeds the 99th percentile 44223kg on YMLU06644","","RESOLVED","","2026-08-01 23:33:59.232","2026-08-02 00:37:47.597","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6638,"2026-08-01 23:33:59.232","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:37:46.191"
839,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44937kg exceeds the 99th percentile 44223kg on CAXU02831","","RESOLVED","","2026-08-01 23:33:59.232","2026-08-02 00:37:55.617","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",2821,"2026-08-01 23:33:59.232","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:37:54.239"
840,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44932kg exceeds the 99th percentile 44223kg on EGLV05711","","RESOLVED","","2026-08-01 23:33:59.232","2026-08-02 00:38:03.506","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5705,"2026-08-01 23:33:59.232","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:38:02.033"
857,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44915kg exceeds the 99th percentile 44223kg on HLCU03853","","RESOLVED","","2026-08-01 23:34:16.976","2026-08-02 00:33:37.670","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",3843,"2026-08-01 23:34:16.976","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:33:35.858"
858,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44915kg exceeds the 99th percentile 44223kg on ONEY08744","","RESOLVED","","2026-08-01 23:34:16.976","2026-08-02 00:33:45.771","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",8738,"2026-08-01 23:34:16.976","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:33:44.340"
859,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44912kg exceeds the 99th percentile 44223kg on MSKU02669","","RESOLVED","","2026-08-01 23:34:16.976","2026-08-02 00:33:53.827","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",2659,"2026-08-01 23:34:16.976","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:33:52.398"
860,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44910kg exceeds the 99th percentile 44223kg on HLCU00557","","RESOLVED","","2026-08-01 23:34:16.976","2026-08-02 00:34:01.392","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",547,"2026-08-01 23:34:16.976","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:33:59.998"
861,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44900kg exceeds the 99th percentile 44223kg on CMDU04400","","RESOLVED","","2026-08-01 23:34:16.976","2026-08-02 00:34:09.492","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4394,"2026-08-01 23:34:16.976","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:34:08.132"
862,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44888kg exceeds the 99th percentile 44223kg on MAEU03741","","RESOLVED","","2026-08-01 23:34:16.976","2026-08-02 00:34:19.024","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",3731,"2026-08-01 23:34:16.976","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:34:17.644"
863,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44876kg exceeds the 99th percentile 44223kg on ONEY08324","","RESOLVED","","2026-08-01 23:34:16.976","2026-08-02 00:34:27.158","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",8318,"2026-08-01 23:34:16.976","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:34:25.770"
864,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44876kg exceeds the 99th percentile 44223kg on YMLU07743","","RESOLVED","","2026-08-01 23:34:16.976","2026-08-02 00:34:35.698","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7737,"2026-08-01 23:34:16.976","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:34:34.307"
881,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44856kg exceeds the 99th percentile 44223kg on CAXU06519","","RESOLVED","","2026-08-01 23:36:24.931","2026-08-02 00:30:30.078","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6513,"2026-08-01 23:36:24.931","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:30:28.432"
882,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44853kg exceeds the 99th percentile 44223kg on CAXU04758","","RESOLVED","","2026-08-01 23:36:24.931","2026-08-02 00:30:45.410","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4752,"2026-08-01 23:36:24.931","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:30:43.852"
883,"WEIGHT_ANOMALY","MEDIUM","Gross weight 44848kg exceeds the 99th percentile 44223kg on EGLV07085","","RESOLVED","","2026-08-01 23:36:24.931","2026-08-02 00:31:09.389","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7079,"2026-08-01 23:36:24.931","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:31:07.770"
